시군구,공원면적
경기도 부천시 심곡본동 820-3,1085.0
경기도 부천시 원미동 39-5,1798.4
경기도 부천시 범박동 8-7,8970.0
경기도 부천시 원미동 196-4,416.2
경기도 부천시 소사본동 53,1274.5
경기도 부천시 소사본동 212-6,501.8
경기도 부천시 역곡동 45-11,572.6
경기도 광명시 소하동 1363-3,2530.0
경기도 광명시 소하동 1288-1,1590.0
경기도 광명시 소하동 1305-10,3298.0
경기도 광명시 소하동 1319,8421.0
경기도 광명시 소하동 1326,1582.0
경기도 광명시 소하동 1349,1590.0
경기도 광명시 소하동 1351,5879.0
경기도 광명시 소하동 1267-1,1500.0
경기도 광명시 소하동 1258,1500.0
경기도 광명시 소하동 1247,1500.0
경기도 광명시 소하동 1234,1504.0
경기도 광명시 소하동 935,1501.0
경기도 광명시 소하동 946,2549.0
경기도 광명시 소하동 1127,1821.0
경기도 광명시 소하동 1376,3823.0
경기도 광명시 일직동 504-3,1187.0
경기도 광명시 일직동 505-10,2997.0
경기도 광명시 광명동 166-8,35997.0
경기도 광명시 철산동 153,34587.0
경기도 광명시 철산동 450,16118.0
경기도 광명시 철산동 산 80-1,61613.0
경기도 광명시 철산동 633-1,12645.0
경기도 광명시 하안동 산 24-2,122674.0
경기도 광명시 하안동 703,10059.0
경기도 광명시 하안동 862,20294.0
경기도 광명시 소하동 산 95-5,24850.0
경기도 광명시 소하동 1308,87838.0
경기도 오산시 부산동 479-6,1500.0
경기도 오산시 가수동 14-5,1828.0
경기도 오산시 원동 404-7,9977.0
경기도 오산시 세교동 620,73088.0
경기도 오산시 금암동 497,38604.0
경기도 오산시 금암동 514,65574.0
경기도 오산시 금암동 520,94292.0
경기도 오산시 금암동 541,20855.0
경기도 수원시 장안구 이목동 850,2817.0
경기도 용인시 수지구 죽전동 555-4,12654.0
경기도 고양시 덕양구 신원동 596,38825.0
경기도 고양시 덕양구 신원동 607번지,14983.0
경기도 고양시 덕양구 신원동 646,1690.0
경기도 고양시 덕양구 신원동 610,16343.0
경기도 고양시 덕양구 신원동 665,151319.0
경기도 고양시 덕양구 오금동 625,41982.0
경기도 고양시 덕양구 오금동 679번지,12531.0
"경기도 고양시 덕양구 오금동 산79-1,669",13913.0
경기도 고양시 덕양구 삼송동 334,28511.0
경기도 고양시 덕양구 삼송동 128-5,703.0
경기도 고양시 덕양구 삼송동 303-11,1329.0
경기도 고양시 덕양구 덕은동 9-211번지,2328.0
경기도 고양시 덕양구 오금동 산107-1,12328.0
경기도 고양시 덕양구 도내동 980,77416.0
경기도 고양시 덕양구 도내동 996번지,125061.0
경기도 고양시 덕양구 도내동 1078,13068.0
경기도 고양시 덕양구 도내동 740,2037.0
경기도 고양시 덕양구 도내동 1101번지,29305.0
경기도 고양시 덕양구 원흥동 718,2681.0
경기도 고양시 덕양구 향동동 135-6,1590.0
경기도 고양시 덕양구 향동동 138-1,2474.0
경기도 고양시 덕양구 향동동 183,1796.0
경기도 고양시 덕양구 향동동 218-22,7301.0
경기도 고양시 덕양구 향동동 236-56,12228.0
경기도 고양시 덕양구 향동동 24-1,11935.0
경기도 고양시 덕양구 향동동 328-4,16470.0
경기도 고양시 덕양구 행신동 988,1500.0
경기도 고양시 덕양구 화정동 1128번지,1500.0
경기도 고양시 덕양구 화정동 1131번지,10663.0
경기도 고양시 덕양구 화정동 1136번지,1500.0
경기도 고양시 덕양구 고양동 1131,2039.0
경기도 고양시 덕양구 고양동 729,2461.0
경기도 고양시 덕양구 행신동 1068-1,6726.0
경기도 고양시 덕양구 행신동 1074-1번지,1570.0
경기도 고양시 덕양구 행신동 1088-1,1512.0
경기도 고양시 덕양구 행신동 1096-1,1508.0
경기도 고양시 덕양구 행신동 1101-1번지,1533.0
경기도 고양시 덕양구 행신동 1110번지,6698.0
"경기도 고양시 덕양구 행신동 1089,1089-1",11139.0
경기도 고양시 덕양구 행신동 1092-1번지,16811.0
경기도 고양시 덕양구 행신동 1098-1번지,11615.0
"경기도 고양시 덕양구 행신동 1071,1071-1",30236.0
경기도 고양시 덕양구 성사동 863,748.0
경기도 고양시 덕양구 성사동 865,4406.0
경기도 고양시 덕양구 행신동 633-98,764.0
경기도 고양시 덕양구 성사동 873,1942.9
경기도 고양시 덕양구 동산동 349,2026.0
경기도 고양시 덕양구 동산동 371-1363,149331.0
경기도 고양시 덕양구 삼송동 321,88918.0
경기도 고양시 덕양구 삼송동 369번지,2159.0
경기도 고양시 덕양구 삼송동 339,213515.3
경기도 고양시 덕양구 행신동 734번지,1486.3
경기도 고양시 덕양구 행신동 755번지,1689.4
경기도 고양시 덕양구 행신동 768번지,1501.7
경기도 고양시 덕양구 행신동 775번지,1851.3
경기도 고양시 덕양구 행신동 782번지,1501.3
경기도 고양시 덕양구 행신동 786번지,1500.2
경기도 고양시 덕양구 행신동 792번지,1500.1
경기도 고양시 덕양구 행신동 800번지,10682.0
경기도 고양시 덕양구 화정동 852번지,15267.0
경기도 고양시 덕양구 화정동 859번지,16844.0
경기도 고양시 덕양구 화정동 867번지,15472.0
경기도 고양시 덕양구 화정동 872번지,41089.0
경기도 고양시 덕양구 화정동 943번지,17694.0
경기도 고양시 덕양구 화정동 950,12881.0
경기도 고양시 덕양구 화정동 985,12215.0
경기도 고양시 덕양구 화정동 989번지,17541.0
경기도 고양시 덕양구 행신동 1002번지 샘터마을3단지아파트,1500.0
경기도 고양시 덕양구 행신동 898,1500.0
경기도 고양시 덕양구 행신동 906,1500.0
경기도 고양시 덕양구 행신동 924번지,42290.0
경기도 고양시 덕양구 행신동 935번지,1500.0
경기도 고양시 덕양구 행신동 954번지,1500.0
경기도 고양시 덕양구 행신동 970번지,1500.0
경기도 고양시 덕양구 행신동 975,1500.0
경기도 고양시 덕양구 행신동 978번지,20395.0
경기도 고양시 덕양구 행신동 701번지,1500.0
경기도 고양시 덕양구 행신동 772번지,13786.0
경기도 고양시 일산서구 탄현동 1637,3489.0
경기도 고양시 일산서구 탄현동 1634-1,2303.0
경기도 고양시 일산서구 탄현동 1634-2,1657.0
경기도 고양시 일산서구 대화동 2725,12482.9
경기도 고양시 일산서구 대화동 2708,25374.0
경기도 고양시 일산서구 덕이동 265번지,17019.0
경기도 고양시 일산서구 탄현동 173-3,4733.0
경기도 고양시 일산서구 대화동 2600-1,8587.0
경기도 고양시 일산서구 대화동 2600-2,21264.0
경기도 고양시 일산서구 대화동 2718,7524.0
경기도 고양시 일산서구 대화동 2316번지,29812.0
경기도 고양시 일산서구 대화동 2330번지,56712.0
경기도 고양시 일산서구 대화동 2337번지,18125.0
경기도 고양시 일산동구 중산동 1853,1007.0
경기도 고양시 일산동구 마두동 111-2(725),20490.0
경기도 고양시 일산서구 대화동 1050-176 일원,52346.0
경기도 고양시 일산동구 중산동 1795,9895.0
경기도 고양시 일산동구 장항동 1097일원(1785-1),81511.0
경기도 고양시 일산서구 대화동 2721일원,16358.0
경기도 고양시 일산동구 중산동 1832 일원,17237.0
경기도 고양시 일산동구 풍동 800,1659.0
경기도 고양시 일산서구 덕이동 338-21,2877.0
경기도 고양시 일산서구 일산동 1043번지,4999.0
경기도 고양시 일산서구 일산동 1095번지,6400.0
경기도 고양시 일산서구 일산동 1400,19195.0
경기도 고양시 일산서구 주엽동 39번지,5701.0
경기도 고양시 일산서구 주엽동 10번지,4901.0
경기도 고양시 일산서구 주엽동 118번지,19614.0
경기도 고양시 일산서구 주엽동 130번지,7875.0
경기도 고양시 일산서구 주엽동 34번지,4001.0
경기도 고양시 일산서구 주엽동 34번지,5700.0
경기도 고양시 일산서구 주엽동 52번지,4000.0
경기도 고양시 일산서구 주엽동 55번지,6901.0
경기도 고양시 일산서구 주엽동 77,40373.0
경기도 고양시 일산서구 주엽동 78번지,34384.0
경기도 고양시 일산서구 주엽동 91번지,3803.0
경기도 고양시 일산서구 탄현동 1580번지,10027.0
경기도 고양시 일산서구 가좌동 1098번지,50155.0
경기도 고양시 일산서구 대화동 1495-1,8968.0
경기도 고양시 일산서구 대화동 1653-6,10111.0
경기도 고양시 일산서구 대화동 2314번지,45798.0
경기도 고양시 일산서구 덕이동 374-12,2748.0
경기도 고양시 일산서구 덕이동 582-2,3059.0
경기도 고양시 일산서구 덕이동 산131-7,18852.0
경기도 고양시 일산서구 덕이동 산142-4,2281.0
경기도 고양시 일산서구 덕이동 산145-1,45701.0
경기도 고양시 일산동구 식사동 1535,31578.0
"경기도 고양시 일산동구 식사동 1569,1578",15220.0
경기도 고양시 일산동구 장항동 845,59048.0
경기도 고양시 일산동구 백석동 1237-1,5742.0
경기도 고양시 일산서구 탄현동 산16,90598.0
경기도 고양시 일산서구 탄현동 1475번지,1500.0
경기도 고양시 일산서구 탄현동 1478번지,1500.0
경기도 고양시 일산서구 탄현동 1486번지,1500.0
경기도 고양시 일산서구 탄현동 1495번지,1501.0
경기도 고양시 일산서구 탄현동 1501번지,1494.0
경기도 고양시 일산서구 탄현동 1554,1811.0
경기도 고양시 일산서구 일산동 1557-1,4962.0
경기도 고양시 일산서구 일산동 1558번지,27167.0
경기도 고양시 일산서구 대화동 2008번지,3987.0
경기도 고양시 일산서구 대화동 2065번지,3659.0
경기도 고양시 일산서구 대화동 2092번지,4326.0
경기도 고양시 일산서구 대화동 2104번지,50334.0
경기도 고양시 일산서구 대화동 2113번지,1994.0
경기도 고양시 일산서구 대화동 2166번지,4798.0
경기도 고양시 일산서구 대화동 2201번지,45798.0
경기도 고양시 일산서구 대화동 2211번지,6555.0
경기도 고양시 일산서구 대화동 2235,3002.0
경기도 고양시 일산서구 대화동 2241번지,16574.0
경기도 고양시 일산서구 대화동 2265번지,3217.0
경기도 고양시 일산동구 식사동 1478,25004.0
경기도 고양시 일산동구 식사동 1588번지,2605.0
경기도 고양시 일산동구 식사동 1496,2605.0
경기도 고양시 일산동구 식사동 1509,2600.0
경기도 고양시 일산동구 식사동 1502,2600.0
경기도 고양시 일산동구 식사동 1511,5210.0
경기도 고양시 일산동구 식사동 1566,2600.0
경기도 성남시 분당구 구미동 294,1586.7
경기도 성남시 분당구 금곡동 183,2400.1
경기도 성남시 분당구 금곡동 175,1756.6
경기도 성남시 분당구 구미동 230,1530.2
경기도 성남시 분당구 구미동 279,1985.8
경기도 성남시 분당구 구미동 239,1577.1
경기도 성남시 분당구 구미동 252,1790.1
경기도 성남시 분당구 운중동 889,5398.2
"경기도 성남시 분당구 운중동 900, 900-5",5518.3
경기도 성남시 분당구 운중동 1012,8445.5
경기도 성남시 분당구 운중동 1044,1905.5
경기도 성남시 분당구 판교동 597,1768.9
경기도 성남시 분당구 판교동 573,5234.8
경기도 성남시 분당구 판교동 547,7392.6
경기도 성남시 분당구 판교동 532,3610.8
경기도 성남시 분당구 판교동 487,1547.5
경기도 성남시 분당구 삼평동 707,1516.9
경기도 성남시 분당구 삼평동 731,9011.0
경기도 성남시 분당구 백현동 548,4275.3
경기도 성남시 분당구 백현동 606,3911.6
경기도 성남시 분당구 백현동 571,2565.6
경기도 성남시 분당구 백현동 584,4161.6
경기도 성남시 분당구 판교동 647,1658.2
경기도 성남시 분당구 삼평동 729,10553.6
경기도 고양시 일산동구 중산동 1565번지,82114.0
경기도 고양시 일산동구 풍동 1240-3,1501.0
경기도 고양시 일산동구 풍동 1248번지,1623.0
경기도 고양시 일산동구 풍동 1259,5103.0
경기도 고양시 일산동구 풍동 1262,2012.0
경기도 고양시 일산동구 풍동 1269번지,2021.0
경기도 고양시 일산동구 풍동 1287번지,6601.0
경기도 고양시 일산동구 풍동 1299번지,1630.0
경기도 고양시 일산동구 풍동 1228번지,37676.0
경기도 고양시 일산동구 풍동 1257번지,51111.0
경기도 고양시 일산동구 식사동 1475번지,10000.0
경기도 고양시 일산동구 중산동 1685,1521.0
경기도 고양시 일산동구 중산동 1702번지,1500.0
경기도 고양시 일산동구 중산동 1712번지,77829.0
경기도 고양시 일산동구 중산동 1716,50030.0
경기도 고양시 일산동구 중산동 1736번지,1885.0
경기도 고양시 일산동구 중산동 1798번지,13329.0
경기도 고양시 일산동구 중산동 1803,1531.0
경기도 고양시 일산동구 풍동 184,4165.0
경기도 고양시 일산동구 마두동 819,644650.0
경기도 고양시 일산동구 백석동 1195번지,8437.0
경기도 고양시 일산동구 백석동 1350번지,15507.0
경기도 고양시 일산동구 장항동 903번지,71989.0
경기도 고양시 일산동구 장항동 905번지,107849.0
경기도 고양시 일산동구 장항동 906번지,851730.0
경기도 고양시 일산동구 정발산동 1123번지,3063.0
경기도 고양시 일산동구 정발산동 1159번지,4362.0
경기도 고양시 일산동구 정발산동 1241번지,5127.0
경기도 고양시 일산동구 정발산동 1329번지,3512.0
경기도 고양시 일산동구 정발산동 698번지,5793.0
경기도 고양시 일산동구 정발산동 812,2326.0
경기도 고양시 일산동구 장항동 873번지,19630.0
경기도 고양시 일산동구 장항동 879번지,3604.0
"경기도 고양시 일산동구 정발산동 1299,1280,1270번지",23274.0
경기도 고양시 일산동구 중산동 1553,13411.0
경기도 고양시 일산동구 중산동 1554-3,1600.0
경기도 고양시 일산동구 중산동 1555-1,1600.0
경기도 고양시 일산동구 중산동 1556-1,1600.0
경기도 고양시 일산동구 중산동 1566-1,1600.0
경기도 고양시 일산동구 중산동 1573-2,1600.0
경기도 고양시 일산동구 중산동 1574-1,1600.0
경기도 고양시 일산동구 중산동 1575-1번지,1600.0
경기도 고양시 일산동구 중산동 1575-5,1600.0
경기도 고양시 일산동구 중산동 1600번지,1963.0
경기도 고양시 덕양구 향동동 356,30684.0
경기도 고양시 덕양구 원흥동 472-8,2347.0
경기도 고양시 덕양구 도내동 1038,2633.0
경기도 고양시 덕양구 원흥동 126-3,788.0
경기도 고양시 덕양구 고양동 557,408.0
경기도 고양시 덕양구 주교동 296번지,4514.0
경기도 고양시 덕양구 내유동 769-5번지,5660.0
경기도 고양시 일산동구 마두동 756번지,4000.0
경기도 고양시 일산동구 마두동 780번지,43142.0
경기도 고양시 일산동구 마두동 790번지,4000.0
경기도 고양시 일산동구 마두동 791번지,38777.0
경기도 고양시 일산동구 마두동 837번지,4939.0
경기도 고양시 일산동구 마두동 874번지,5316.0
경기도 고양시 일산동구 마두동 958번지,4335.0
경기도 고양시 일산동구 마두동 992번지,5495.0
경기도 고양시 일산동구 백석동 1137번지,6299.0
